'temperature points' 8 0. 25. 60. 100. 150. 200. 250. 300.
'CeO2H(aq)' 3 -3.0000 'H+' 1.0000 'Ce+++' 2.0000 'H2O' -812.81833561 -234.85536259 -45.50688795 -908.83006750 6.54687601 13.49070058 1103.07616502 0.62579705 1.32468801 -1.88909179 -7.40163400 -0.02213880 0.00925824 0.01319738 0.03801881 -0.01406895 -0.02611567 3.0 0.0 173.1217
'CeOH++' 3 -1.0000 'H+' 1.0000 'Ce+++' 1.0000 'H2O' -285.38303567 -120.20491858 119.36267251 29.05593019 5.92867544 -21.54180456 311.61820687 0.30385872 0.61161066 -0.85780323 -3.42998315 -0.01576108 0.00656277 0.00942738 0.01736146 -0.00647370 -0.01209629 4.5 2.0 157.1223
'CeSO4+' 2 1.0000 'Ce+++' 1.0000 'SO4--' 5208.40578448 1595.65878257 789.01278864 6662.39548789 -58.10069811 -67.45743586 -7462.78812180 1.41223590 3.59494297 -4.94413842 -19.69537891 0.00315405 -0.00128063 -0.00182360 0.10544371 -0.03854222 -0.07174801 4.0 1.0 236.1786
'Co(But)+' 3 -1.0000 'H+' 1.0000 'Butanoic_acid(aq)' 1.0000 'Co++' -279.73307915 -150.00751801 216.17632130 294.64534567 9.03354001 -48.22788186 255.58757409 -0.03857956 0.23310674 -0.20524630 -1.03794842 -0.01423312 0.00599337 0.00842145 0.00968062 -0.00359862 -0.00658575 4.0 1.0 146.0316
'Co(But)2(aq)' 3 -2.0000 'H+' 1.0000 'Co++' 2.0000 'Butanoic_acid(aq)' -152.91588760 -170.21067923 481.27698639 1055.59804840 13.32586331 -103.24787539 -62.00099064 -0.00137469 0.34331483 -0.35197141 -1.62144939 -0.01782820 0.00751507 0.01053032 0.01363951 -0.00502176 -0.00961068 3.0 0.0 233.1300
'Co(For)+' 3 -1.0000 'H+' 1.0000 'Co++' 1.0000 'Formic_acid(aq)' -202.84445780 -119.13259230 158.94165476 245.91175295 7.78692576 -31.89056416 188.84363057 -0.15614251 0.01603249 0.14040538 0.20259535 -0.01295504 0.00549362 0.00760273 0.00375666 -0.00143547 -0.00262409 4.0 1.0 103.9509
'Co(For)2(aq)' 3 -2.0000 'H+' 1.0000 'Co++' 2.0000 'Formic_acid(aq)' -122.58957073 -145.59700064 337.93022435 793.76199365 12.02059853 -63.73345744 -14.04516951 -0.21785751 0.03739043 0.18411155 0.21693236 -0.02252122 0.00950157 0.01328231 0.00631394 -0.00236966 -0.00464400 3.0 0.0 148.9687
'Co(Glyc)+' 3 -1.0000 'H+' 1.0000 'Co++' 1.0000 'Glycolic_acid(aq)' -88.54024205 -95.94364808 228.48358206 517.51954744 7.67471082 -44.97632265 -5.05686431 -0.08666502 0.09804777 -0.01812049 -0.30544821 -0.01459467 0.00615729 0.00861265 0.00570170 -0.00214012 -0.00395976 4.0 1.0 133.9772
'Co(Glyc)2(aq)' 3 -2.0000 'H+' 1.0000 'Co++' 2.0000 'Glycolic_acid(aq)' -202.60401411 -181.96261970 410.22014169 874.50827350 13.86346419 -83.87882789 48.04873606 -0.08066448 0.14966430 -0.07743687 -0.54878757 -0.02180951 0.00920773 0.01285401 0.00800107 -0.00299092 -0.00580730 3.0 0.0 209.0212
'Co(Lac)+' 3 -1.0000 'H+' 1.0000 'Co++' 1.0000 'Lactic_acid(aq)' -429.42148219 -192.78156246 182.52814525 79.46442436 10.38781693 -42.85545815 474.46140435 -0.01606426 0.20653879 -0.19991058 -0.94421853 -0.01322646 0.00557360 0.00781550 0.00849589 -0.00315701 -0.00586122 4.0 1.0 148.0041
'Co(Lac)2(aq)' 3 -2.0000 'H+' 1.0000 'Co++' 2.0000 'Lactic_acid(aq)' -225.47914117 -191.13930070 452.88823595 936.39097235 14.16914488 -95.50569953 49.86782257 0.03994025 0.28657697 -0.33720145 -1.40933307 -0.01908997 0.00802184 0.01130649 0.01102536 -0.00407699 -0.00792561 3.0 0.0 237.0750
'CoOH+' 3 -1.0000 'H+' 1.0000 'Co++' 1.0000 'H2O' -279.04672442 -92.54941767 19.00118974 -231.03200559 3.29113236 -5.72307138 365.96208695 0.08369097 0.36460291 -0.46267835 -1.89806508 -0.00899783 0.00379354 0.00532574 0.01193045 -0.00441522 -0.00793722 4.0 1.0 500.
'Co(Pent)+' 3 -1.0000 'H+' 1.0000 'Co++' 1.0000 'Pentanoic_acid(aq)' -498.79407664 -216.64290846 211.54851287 67.76009016 11.12800376 -53.40965192 549.03023810 0.01964219 0.34339724 -0.37346594 -1.66564524 -0.01407885 0.00594034 0.00831361 0.01270647 -0.00470201 -0.00864577 4.0 1.0 160.0585
'Co(Pent)2(aq)' 3 -2.0000 'H+' 1.0000 'Co++' 2.0000 'Pentanoic_acid(aq)' -171.55154672 -180.73370118 540.28668078 1146.68185244 13.74991113 -121.51008519 -73.93024319 0.09074002 0.46715620 -0.56455958 -2.37339505 -0.01594650 0.00671294 0.00943309 0.01655084 -0.00606904 -0.01164908 3.0 0.0 261.1837
'Co(Prop)+' 3 -1.0000 'H+' 1.0000 'Co++' 1.0000 'Propanoic_acid(aq)' -510.53679437 -199.20051235 123.62876357 -158.73039139 9.28941189 -34.41268140 614.63534007 -0.04464119 0.25791126 -0.22070638 -1.15378931 -0.01123389 0.00473826 0.00663661 0.01060172 -0.00391574 -0.00721276 4.0 1.0 132.0047
'Co(Prop)2(aq)' 3 -2.0000 'H+' 1.0000 'Co++' 2.0000 'Propanoic_acid(aq)' -242.55458366 -172.06952479 393.17726834 744.09013521 11.61988938 -86.99601484 104.07241435 0.00291911 0.46654895 -0.47568387 -2.23208222 -0.01475174 0.00622774 0.00870915 0.01789048 -0.00654928 -0.01245129 3.0 0.0 205.0762
'CoCl+' 2 1.0000 'Cl-' 1.0000 'Co++' 526.30062128 229.71899788 -76.98718296 230.43627275 -14.19305759 18.26863529 -683.66943996 0.67437771 1.72346267 -2.37971647 -9.44334337 0.00294402 -0.00121296 -0.00172289 0.05079034 -0.01851534 -0.03444390 4.0 1.0 94.3859
'Cr2O7--' 3 -1.0000 'H2O' 2.0000 'CrO4--' 2.0000 'H+' 1760.49500012 683.44068172 -61.04788154 1335.82199858 -36.16097320 27.99074407 -2389.52192970 1.51922721 3.37139257 -4.78587903 -18.80015668 0.01707156 -0.00719591 -0.00998212 0.09527180 -0.03472438 -0.06496362 4.0 -2.0 215.9880
'CrOH++' 3 -1.0000 'H+' 1.0000 'Cr+++' 1.0000 'H2O' -489.05153338 -170.69911243 40.87785261 -348.62761163 6.87834759 -13.40604555 630.06001438 0.14077235 0.43858490 -0.60520241 -2.33742406 -0.01398059 0.00586567 0.00830956 0.01382079 -0.00514219 -0.00916284 4.5 2.0 69.0034
'CsBr(aq)' 2 1.0000 'Br-' 1.0000 'Cs+' 477.72485099 236.07960992 -149.25655535 -2.97778407 -15.30883074 32.41516191 -581.51715585 0.64711257 1.38144443 -2.00574866 -7.75881285 0.01220034 -0.00512640 -0.00719275 0.03885207 -0.01408069 -0.02682927 3.0 0.0 212.8094
'CsCl(aq)' 2 1.0000 'Cl-' 1.0000 'Cs+' 1070.52407524 370.58314086 55.07925040 1074.07919501 -16.62902417 4.59710972 -1483.82700388 0.54807179 1.18790011 -1.71725330 -6.65221575 0.00825967 -0.00348332 -0.00484312 0.03368751 -0.01222928 -0.02324878 3.0 0.0 168.3581
'CsI(aq)' 2 1.0000 'Cs+' 1.0000 'I-' 1036.30268195 375.42721547 0.01449682 900.92478630 -17.84620323 13.53844656 -1408.41053780 0.55900997 1.20276780 -1.73266848 -6.74927936 0.01278564 -0.00539333 -0.00751701 0.03398061 -0.01230211 -0.02367233 3.0 0.0 259.8099
'CsOH(aq)' 3 -1.0000 'H+' 1.0000 'Cs+' 1.0000 'H2O' -12.43564393 4.97714329 -4.67436639 -56.54806238 -0.71770633 5.41930344 24.33822878 0.07631850 0.08867430 -0.18622345 -0.56666482 0.00115574 -0.00051353 -0.00064687 0.00208683 -0.00073961 -0.00161938 3.0 0.0 149.9128
'Cu(But)+' 3 -1.0000 'H+' 1.0000 'Butanoic_acid(aq)' 1.0000 'Cu++' -122.04957249 -112.01836454 276.68796214 593.83260787 8.38625325 -57.04205919 8.45232190 0.05116890 0.30700084 -0.37236422 -1.53822558 -0.01537421 0.00647564 0.00908953 0.01090399 -0.00404905 -0.00747203 4.0 1.0 150.6444
'Cu(But)2(aq)' 3 -2.0000 'H+' 1.0000 'Cu++' 2.0000 'Butanoic_acid(aq)' -241.42179227 -198.43048518 484.96798456 982.22328540 14.37515186 -105.77299570 51.75348957 0.07465741 0.37760424 -0.46597557 -1.90952432 -0.01811223 0.00760641 0.01073963 0.01370552 -0.00503954 -0.00972685 3.0 0.0 237.7428
'Cu(For)+' 3 -1.0000 'H+' 1.0000 'Cu++' 1.0000 'Formic_acid(aq)' -187.63379464 -120.75253869 189.24545062 337.44404306 8.23886284 -37.23627454 149.73516362 -0.07316156 0.08381726 -0.01369396 -0.25657027 -0.01617753 0.00682632 0.00954108 0.00502096 -0.00189424 -0.00354973 4.0 1.0 108.5637
'Cu(For)2(aq)' 3 -2.0000 'H+' 1.0000 'Cu++' 2.0000 'Formic_acid(aq)' -237.99304344 -179.92900726 331.63487412 668.49004632 13.14106847 -64.73624149 141.68057121 -0.14474136 0.06923855 0.07547718 -0.05393021 -0.02250714 0.00948424 0.01329004 0.00632284 -0.00237324 -0.00471236 3.0 0.0 153.5815
'Cu(Glyc)+' 3 -1.0000 'H+' 1.0000 'Cu++' 1.0000 'Glycolic_acid(aq)' -205.45326719 -133.77192278 230.26371590 417.24726129 9.07899907 -47.28972442 147.84320469 -0.00074145 0.16930984 -0.17876364 -0.78601817 -0.01618359 0.00681800 0.00956288 0.00695126 -0.00260107 -0.00486036 4.0 1.0 138.5900
'Cu(Glyc)2(aq)' 3 -2.0000 'H+' 1.0000 'Cu++' 2.0000 'Glycolic_acid(aq)' -170.57384471 -176.50516583 437.34074212 972.24435293 13.97299815 -88.95440835 -12.81855263 -0.00853731 0.18469009 -0.18801911 -0.83450245 -0.02124577 0.00891450 0.01259974 0.00838602 -0.00310682 -0.00616788 3.0 0.0 213.6340
'Cu(Lac)+' 3 -1.0000 'H+' 1.0000 'Cu++' 1.0000 'Lactic_acid(aq)' -457.71648498 -203.59915592 194.25487653 85.41975170 10.87347724 -45.73723734 502.95849819 0.07246508 0.28119146 -0.36669727 -1.44530128 -0.01510671 0.00634000 0.00895801 0.00973882 -0.00362617 -0.00673148 4.0 1.0 152.6169
'Cu(Lac)2(aq)' 3 -2.0000 'H+' 1.0000 'Cu++' 2.0000 'Lactic_acid(aq)' -229.71428244 -195.93079214 472.76353464 983.85916971 14.57386347 -99.90782858 41.25631554 0.11576346 0.32049772 -0.45067707 -1.69484926 -0.02037845 0.00852998 0.01211196 0.01105480 -0.00408913 -0.00800505 3.0 0.0 241.6878
'Cu(Pent)+' 3 -1.0000 'H+' 1.0000 'Cu++' 1.0000 'Pentanoic_acid(aq)' -265.17265424 -155.32025956 280.82948654 457.67971969 9.67070788 -62.73254638 195.16235173 0.11390330 0.42560859 -0.55353118 -2.21370742 -0.01493441 0.00629355 0.00882992 0.01415024 -0.00523906 -0.00966039 4.0 1.0 164.6713
'Cu(Pent)2(aq)' 3 -2.0000 'H+' 1.0000 'Cu++' 2.0000 'Pentanoic_acid(aq)' 1081.36718453 148.96596308 872.04892616 3140.43729085 6.02730825 -163.83591820 -1939.03898378 0.16347920 0.50098155 -0.67464077 -2.65371520 -0.01620693 0.00677216 0.00965426 0.01676001 -0.00613571 -0.01186918 3.0 0.0 265.7965
'Cu(Prop)+' 3 -1.0000 'H+' 1.0000 'Cu++' 1.0000 'Propanoic_acid(aq)' -1044.77791770 -350.57727947 31.08234201 -881.61398394 13.64113604 -25.74723101 1378.81411191 0.04098334 0.33046310 -0.38225487 -1.64039332 -0.01280432 0.00539057 0.00757751 0.01192398 -0.00440053 -0.00816622 4.0 1.0 136.6175
'Cu(Prop)2(aq)' 3 -2.0000 'H+' 1.0000 'Cu++' 2.0000 'Propanoic_acid(aq)' -494.23323571 -244.58236740 358.45592569 425.94032813 13.81200434 -85.12936008 457.16699568 0.07595085 0.49927297 -0.58509586 -2.50710139 -0.01565304 0.00657649 0.00928543 0.01797523 -0.00657941 -0.01256963 3.0 0.0 209.6890
'CuCl+' 2 1.0000 'Cl-' 1.0000 'Cu++' 1524.50109967 493.79475636 182.13905096 1803.00822249 -20.51845467 -14.56426676 -2165.72270564 0.75945575 1.78408752 -2.52920245 -9.87056055 0.00100430 -0.00040786 -0.00056192 0.05152824 -0.01880445 -0.03496982 4.0 1.0 98.9987
'CuCl2(aq)' 2 1.0000 'Cu++' 2.0000 'Cl-' 2209.08042358 775.85938310 118.67799038 2203.74614991 -36.81321112 2.96019440 -3069.05575476 1.53549934 3.55542228 -5.05630288 -19.71531245 0.00712670 -0.00297289 -0.00414497 0.10248238 -0.03734434 -0.06967665 3.0 0.0 134.4514
'CuCl2-' 2 1.0000 'Cu+' 2.0000 'Cl-' 1841.04258817 597.52730158 192.29953962 2121.61332210 -24.60950255 -14.94109340 -2597.30764748 0.80838964 1.78093510 -2.55198873 -9.94849543 0.00997461 -0.00418379 -0.00587490 0.05104409 -0.01850609 -0.03519745 4.0 -1.0 134.4514
'CuCl3--' 2 1.0000 'Cu+' 3.0000 'Cl-' 1078.93707593 375.33348550 68.48051818 1102.89128824 -17.81770291 -7.95374016 -1503.79266822 0.79826257 1.68309913 -2.41962033 -9.46208312 0.01211189 -0.00509928 -0.00712616 0.04817023 -0.01737929 -0.03376891 4.0 -2.0 169.9041
'CuCl4--' 2 1.0000 'Cu++' 4.0000 'Cl-' 3.00561761 166.18205016 -346.72641826 -1029.32050813 -20.40041053 46.95813669 154.95172201 1.51211264 3.28797985 -4.72002940 -18.40265084 0.02022068 -0.00849670 -0.01189707 0.09412024 -0.03408376 -0.06510154 4.0 -2.0 205.3568
'CuF+' 2 1.0000 'Cu++' 1.0000 'F-' 517.65035796 217.84666347 -28.39641834 344.42350941 -13.24811004 8.66086708 -704.01344561 0.76736851 1.86474587 -2.61685500 -10.27218206 -0.00014229 0.00007480 0.00012221 0.05453501 -0.01989717 -0.03690256 4.0 1.0 82.5444
'CuO2--' 3 -4.0000 'H+' 1.0000 'Cu++' 2.0000 'H2O' -826.64327562 -420.10657236 357.58478553 171.66180879 27.69203583 -63.03409370 969.02460730 -0.98159519 -2.18384051 3.10479298 12.18494396 -0.02338453 0.00981578 0.01379460 -0.06100334 0.02218649 0.04118715 4.0 -2.0 95.5448
'CuOH+' 3 -1.0000 'H+' 1.0000 'Cu++' 1.0000 'H2O' -227.51335315 -81.82577194 44.67945953 -108.99204289 3.27233282 -9.39239299 279.44226984 0.16915155 0.42119206 -0.60461949 -2.30711645 -0.00967059 0.00405519 0.00575205 0.01264298 -0.00468068 -0.00849507 4.0 1.0 80.5533
'Decanal(aq)' 3 -0.5000 'O2(g)' 1.0000 'Acetic_acid(aq)' 4.0000 'Ethylene(aq)' -3735.76726725 -1091.26401270 -997.02277377 -5764.96534793 35.69568121 144.25464185 5643.43125387 -3.79502201 -2.99874086 6.79095541 20.66913089 0.00818485 -0.00276402 -0.00581810 -0.04815657 0.01725988 0.03040700 3.0 0.0 156.2682
'Decanoic_acid(aq)' 2 -4.0000 'O2(g)' 5.0000 'Acetic_acid(aq)' -4097.22550205 -1232.88336547 -201.60787342 -5065.98522771 42.16396540 35.96154675 5770.87359199 -0.69505542 -1.02848079 1.56854032 6.12032949 -0.00274260 0.00120906 0.00149541 -0.02330630 0.00870590 0.01385383 3.0 0.0 172.2676
'Dodecanoic_acid(aq)' 2 -5.0000 'O2(g)' 6.0000 'Acetic_acid(aq)' -2090.51881820 -717.27580227 428.04225016 -1821.11523279 31.43193383 -33.59357170 2778.65916818 -0.89914751 -1.33483629 2.04005889 7.93965303 -0.00639200 0.00273567 0.00364847 -0.03044294 0.01134743 0.01829969 3.0 0.0 200.3214
'DyCO3+' 3 -1.0000 'H+' 1.0000 'Dy+++' 1.0000 'HCO3-' 2008.86875532 689.00862913 87.73141874 2002.07508513 -30.41995739 13.54068284 -2766.42212057 0.81867036 1.99826944 -2.82327940 -11.02283469 0.01083149 -0.00450480 -0.00642131 0.05808828 -0.02112709 -0.03956044 4.0 1.0 222.5092
'DyCl++' 2 1.0000 'Cl-' 1.0000 'Dy+++' 1511.62006700 486.13715478 193.71251668 1817.57902345 -20.00507569 -16.69001800 -2154.79241410 0.74963944 1.78776300 -2.52426676 -9.86971929 -0.00061646 0.00027240 0.00039973 0.05194872 -0.01896285 -0.03523965 4.5 2.0 197.9527
'DyCl2+' 2 1.0000 'Dy+++' 2.0000 'Cl-' 7838.02832352 2305.71798025 1384.24530550 10590.52217849 -76.29642453 -141.82311903 -11309.54629544 1.50759694 3.54615147 -5.02295143 -19.61781398 0.00191941 -0.00077947 -0.00106434 0.10272332 -0.03745986 -0.06977742 4.0 1.0 233.4054
'DyCl3(aq)' 2 1.0000 'Dy+++' 3.0000 'Cl-' 2251.76198062 875.26231681 -82.18216148 1694.41983010 -47.60921651 41.02557612 -3037.56801836 2.29189057 5.34769696 -7.58616730 -29.61629498 0.00631814 -0.00261803 -0.00363921 0.15441428 -0.05631144 -0.10492780 3.0 0.0 268.8581
'DyCl4-' 2 1.0000 'Dy+++' 4.0000 'Cl-' 11574.40671422 3443.26400681 1896.44479497 15279.82862330 -116.42410621 -180.14373119 -16616.80845431 2.27211911 5.16093235 -7.35750397 -28.69524282 0.01395163 -0.00581118 -0.00819455 0.14832650 -0.05397045 -0.10137667 4.0 -1.0 304.3108
'DyF++' 2 1.0000 'Dy+++' 1.0000 'F-' 928.31369855 304.35067940 149.08431788 1183.24181768 -13.61813981 -16.11022856 -1356.31303002 0.77739255 1.98441575 -2.74705505 -10.85052082 -0.00916539 0.00389736 0.00542603 0.05873840 -0.02150663 -0.03962998 4.5 2.0 181.4984
'DyF2+' 2 1.0000 'Dy+++' 2.0000 'F-' 4231.75553089 1293.28303047 694.64771451 5551.66553836 -47.78454118 -69.46605979 -6110.36875347 1.53684688 3.81809814 -5.32577434 -20.96214495 -0.00771625 0.00329762 0.00461269 0.11219149 -0.04099835 -0.07581146 4.0 1.0 200.4968
'DyF3(aq)' 2 1.0000 'Dy+++' 3.0000 'F-' 1988.90430543 763.03794570 13.50281101 1732.05652487 -41.86954019 19.75876109 -2754.20817637 2.32300798 5.75021674 -8.02849040 -31.58621637 -0.00971138 0.00416112 0.00581410 0.16871768 -0.06164815 -0.11402097 3.0 0.0 219.4952
'DyF4-' 2 1.0000 'Dy+++' 4.0000 'F-' 4003.97034921 1391.97348518 215.79580218 4070.84205557 -64.13662492 10.34130280 -5571.60853437 2.37866861 5.65835058 -7.98350672 -31.27689409 0.01081754 -0.00446038 -0.00635271 0.16456291 -0.05989449 -0.11172392 4.0 -1.0 238.4936
'DyH2PO4++' 3 1.0000 'Dy+++' 1.0000 'H+' 1.0000 'HPO4--' 2220.38811982 760.72380289 189.37182104 2406.30921612 -34.71174432 -12.01986619 -3133.42733714 1.46157205 3.32287079 -4.71902793 -18.46634960 0.00787398 -0.00331791 -0.00455618 0.09490500 -0.03464239 -0.06453929 4.5 2.0 259.4872
'DyHCO3++' 2 1.0000 'Dy+++' 1.0000 'HCO3-' 1345.50744999 424.61536263 214.43534374 1721.51768714 -17.12450104 -24.14112328 -1944.89536158 0.66836900 1.71067522 -2.36535335 -9.36243917 -0.00043162 0.00019051 0.00029078 0.05050406 -0.01844280 -0.03449357 4.5 2.0 223.5171
'DyNO3++' 2 1.0000 'Dy+++' 1.0000 'NO3-' 251.17457924 150.50129565 -129.68847016 -158.52674632 -11.66531509 20.52842932 -281.48025811 0.50849472 1.42175286 -1.91559081 -7.72355844 0.00755051 -0.00315480 -0.00445278 0.04254270 -0.01546467 -0.02905738 4.5 2.0 224.5049
'DyO+' 3 -2.0000 'H+' 1.0000 'Dy+++' 1.0000 'H2O' -2011.94931603 -584.60328335 -272.96076033 -2561.49679885 17.36561055 30.00227588 2840.64839482 0.43414200 0.99985526 -1.37916444 -5.50884263 -0.02085055 0.00873731 0.01240207 0.02915897 -0.01084160 -0.01991869 4.0 1.0 178.4994
'DyO2-' 3 -4.0000 'H+' 1.0000 'Dy+++' 2.0000 'H2O' -212.84302872 -185.89551610 395.68491008 798.48158494 14.80502573 -57.06982156 82.90550469 0.04854522 0.12942083 -0.13517646 -0.65414185 -0.03509815 0.01472010 0.02081437 0.00491561 -0.00205880 -0.00363150 4.0 -1.0 194.4988
'DyO2H(aq)' 3 -3.0000 'H+' 1.0000 'Dy+++' 2.0000 'H2O' -2311.47103558 -650.63259323 -360.10717162 -3076.47118126 17.89408050 47.89504717 3284.85140154 0.61496716 1.33144724 -1.89556434 -7.41490931 -0.02390973 0.00999326 0.01425921 0.03821388 -0.01415777 -0.02615209 3.0 0.0 195.5067
'DyOH++' 3 -1.0000 'H+' 1.0000 'Dy+++' 1.0000 'H2O' -1001.75892531 -313.45723406 -51.55346100 -1058.91007759 10.86157625 -0.91022672 1365.92601126 0.27935111 0.57106188 -0.80152062 -3.19610594 -0.01386898 0.00579685 0.00826690 0.01634680 -0.00609046 -0.01136325 4.5 2.0 179.5073
'DySO4+' 2 1.0000 'Dy+++' 1.0000 'SO4--' 2111.32068846 752.95018959 83.94715413 2050.54600665 -36.19563390 13.90617543 -2929.16171564 1.40242600 3.58126574 -4.95170693 -19.61446170 0.00313120 -0.00125169 -0.00183534 0.10500994 -0.03838841 -0.07140070 4.0 1.0 258.5636
'ErCO3+' 3 -1.0000 'H+' 1.0000 'Er+++' 1.0000 'HCO3-' 4197.20461764 1295.12613417 547.20396879 5173.50713549 -46.96210304 -37.79231629 -5952.65160741 0.83751344 2.01493427 -2.85656993 -11.13743628 0.01241431 -0.00519287 -0.00732498 0.05829501 -0.02119413 -0.03972335 4.0 1.0 227.2692
'ErCl++' 2 1.0000 'Cl-' 1.0000 'Er+++' 1123.57115127 381.23345777 103.68176937 1233.61480237 -17.32402442 -5.94793872 -1585.32030981 0.75012750 1.78246992 -2.51995078 -9.84631792 0.00075367 -0.00029061 -0.00043086 0.05168297 -0.01885704 -0.03507280 4.5 2.0 202.7127
'ErCl2+' 2 1.0000 'Er+++' 2.0000 'Cl-' 990.22333018 438.98496853 -144.39390835 424.28457034 -27.56445809 34.90334247 -1291.82650527 1.50938544 3.53403936 -5.01389870 -19.56434593 0.00438149 -0.00183012 -0.00250391 0.10210078 -0.03723022 -0.06935108 4.0 1.0 238.1654
'ErCl3(aq)' 2 1.0000 'Er+++' 3.0000 'Cl-' 8935.22516958 2703.45675355 1382.88052507 11555.80607586 -95.76396064 -125.22902710 -12799.94604806 2.29089691 5.35779149 -7.59676370 -29.66232377 0.00477456 -0.00196592 -0.00272879 0.15488867 -0.05648569 -0.10524061 3.0 0.0 273.6181
'ErCl4-' 2 1.0000 'Er+++' 4.0000 'Cl-' 4678.42948051 1571.34338541 327.28762277 4969.87001266 -68.11492261 4.05637507 -6512.32049571 2.26758451 5.13765714 -7.33202785 -28.58019395 0.01621669 -0.00676928 -0.00952738 0.14769324 -0.05370860 -0.10097564 4.0 -1.0 309.0708
'ErF++' 2 1.0000 'Er+++' 1.0000 'F-' 1859.90556769 558.45488484 356.03912859 2564.99670796 -20.24587551 -39.67096214 -2718.83513591 0.76974594 1.97971944 -2.73503271 -10.81464921 -0.00965213 0.00406671 0.00576237 0.05877015 -0.02151305 -0.03965724 4.5 2.0 186.2584
'ErF2+' 2 1.0000 'Er+++' 2.0000 'F-' 5926.98873999 1759.33174755 1058.48837240 8033.41129789 -60.21138901 -109.90756973 -8582.75944988 1.53448671 3.81574342 -5.32208315 -20.94675296 -0.00788813 0.00337381 0.00470528 0.11211998 -0.04097399 -0.07575338 4.0 1.0 205.2568
'ErF3(aq)' 2 1.0000 'Er+++' 3.0000 'F-' 4580.76948546 1473.14646649 575.43547256 5543.92496663 -60.63313935 -42.82293619 -6536.91588611 2.32370478 5.75912906 -8.03974078 -31.62924473 -0.01121057 0.00478552 0.00671353 0.16901292 -0.06176275 -0.11419884 3.0 0.0 224.2552
'ErF4-' 2 1.0000 'Er+++' 4.0000 'F-' 17447.78581512 5089.38460764 3103.56025122 23742.99333042 -162.99303470 -313.93666654 -25177.74731741 2.39431938 5.67657887 -8.01971080 -31.39494637 0.01239390 -0.00510731 -0.00730848 0.16489811 -0.06000082 -0.11195927 4.0 -1.0 243.2536
'ErH2PO4++' 3 1.0000 'Er+++' 1.0000 'H+' 1.0000 'HPO4--' 549.66173703 307.01355345 -189.70429112 -89.63480714 -22.99193885 32.16697549 -685.92069857 1.46047794 3.31350992 -4.70908547 -18.42050019 0.00829649 -0.00348573 -0.00481574 0.09456355 -0.03451633 -0.06431244 4.5 2.0 264.2472
'ErHCO3++' 2 1.0000 'Er+++' 1.0000 'HCO3-' 1632.77100049 506.59691753 264.42428864 2112.40429637 -19.52016265 -28.87563651 -2357.10251104 0.66260100 1.69605500 -2.34554464 -9.28272719 0.00003893 0.00000523 -0.00000274 0.05007420 -0.01828893 -0.03419290 4.5 2.0 228.2771
'ErNO3++' 2 1.0000 'Er+++' 1.0000 'NO3-' 509.78849639 226.10863105 -88.85184274 181.75353568 -14.01624522 16.87736768 -650.58878476 0.51646973 1.41823518 -1.92067633 -7.72341610 0.00996720 -0.00413793 -0.00592449 0.04234654 -0.01537201 -0.02895136 4.5 2.0 229.2649
'ErO+' 3 -2.0000 'H+' 1.0000 'Er+++' 1.0000 'H2O' -1081.62578767 -333.09660224 -57.98955579 -1162.44900941 10.95720298 4.16860026 1475.90086007 0.42819542 0.98240004 -1.35260077 -5.41442395 -0.02213879 0.00926283 0.01318767 0.02877359 -0.01069606 -0.01968954 4.0 1.0 183.2594
'ErO2-' 3 -4.0000 'H+' 1.0000 'Er+++' 2.0000 'H2O' -216.93876804 -193.39803951 413.21173612 841.35704282 15.48452990 -61.24850766 79.47387509 0.02663295 0.08831353 -0.06979704 -0.41854870 -0.03651183 0.01526853 0.02171442 0.00401340 -0.00172065 -0.00305497 4.0 -1.0 199.2588
'ErO2H(aq)' 3 -3.0000 'H+' 1.0000 'Er+++' 2.0000 'H2O' -4388.47889994 -1224.00024563 -799.07472939 -6097.12787524 33.34659216 96.03613328 6310.01255432 0.61332506 1.34051734 -1.90056958 -7.45427420 -0.02446475 0.01022860 0.01458734 0.03876532 -0.01435723 -0.02654037 3.0 0.0 200.2667
'ErOH++' 3 -1.0000 'H+' 1.0000 'Er+++' 1.0000 'H2O' -484.49894694 -173.18789303 67.48535402 -283.64037980 7.25149611 -15.40209928 607.36025210 0.27782775 0.55877050 -0.78461773 -3.13417469 -0.01445234 0.00602776 0.00862939 0.01594897 -0.00594468 -0.01111968 4.5 2.0 184.2673
'ErSO4+' 2 1.0000 'Er+++' 1.0000 'SO4--' 2234.28450286 787.80932425 107.99698406 2223.35513302 -37.20372925 11.30424436 -3107.34723947 1.40600693 3.58116780 -4.92882081 -19.62071692 0.00466031 -0.00191451 -0.00271588 0.10501112 -0.03837964 -0.07143152 4.0 1.0 263.3236
'Ethylacetate(aq)' 2 1.0000 'Acetic_acid(aq)' 1.0000 'Ethylene(aq)' -25.12275576 -16.85448174 -57.80080389 -123.23824685 1.41878857 12.32578236 82.45576730 -0.70592125 -0.53588803 1.14148965 3.73865506 0.00445752 -0.00177551 -0.00278347 -0.00878094 0.00308394 0.00524304 3.0 0.0 88.1063
'Ethylbenzene(aq)' 3 -1.5000 'O2(g)' 3.0000 'H2O' 4.0000 'Benzene(aq)' -997.59173652 -389.02563975 245.66669522 -318.78657753 20.33938307 -38.69246753 1217.60531006 0.99252269 -0.39243153 -1.94915675 0.31701954 -0.03618817 0.01483719 0.02191052 -0.02912853 0.01042895 0.02167358 3.0 0.0 318.5022
